"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"	"Standard Text Value"	"Value"
"CHEMBL1256017"	"ARCAINE SULFATE"	"None"	"270.31"	"1"	"-1.27"	"ARCAINE SULFATE"	"N=C(N)NCCCCNC(=N)N.O=S(=O)(O)O"	"IC50"	""	""	""	""	""	"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)"	""	""	""	""	""	"0"	"CHEMBL1909113"	"DRUGMATRIX: Tachykinin NK1 radioligand binding (ligand: [3H] Substance P)"	"B"	"BAO_0000249"	"cell membrane format"	"None"	"None"	"None"	"CHO"	"Membrane"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1909046"	"15"	"DrugMatrix"	""	""	"CHEMBL3308072"	""	""	""	""
"CHEMBL359206"	""	"None"	"425.62"	"1"	"6.31"	"86"	"Cc1cc(C)cc(COC2C3CCN(CC3)C2C(Cc2ccccc2)c2ccccc2)c1"	"IC50"	"'='"	"23.0"	"nM"	"7.64"	""	""	"UO_0000065"	"17.95"	"0.33"	"1.33"	"61.25"	"0"	"CHEMBL807959"	"Inhibition of binding of [125I]SP to the CHO cell line expressing human Tachykinin receptor 1"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128202"	"1"	"Scientific Literature"	"J Med Chem"	"1995"	"CHEMBL3308072"	""	""	""	"23.0"
"CHEMBL1817895"	""	"None"	"478.61"	"0"	"4.29"	"13x"	"COc1ccc(NS(C)(=O)=O)cc1CN1CCC(=O)C(C(c2ccccc2)c2ccccc2)C1"	"IC50"	"'='"	"0.26"	"nM"	"9.59"	""	""	"UO_0000065"	"20.03"	"0.39"	"5.30"	"12.66"	"0"	"CHEMBL1821316"	"Displacement of [125I]BH-SP from human tachykinin NK1 receptor expressed in IM9 cells after 30 mins by scintillation counting"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"IM-9"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1817606"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2011"	"CHEMBL3307412"	""	""	""	"0.26"
"CHEMBL16192"	"CP-96345"	"None"	"412.58"	"1"	"5.08"	"CP-96345"	"COc1ccccc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1"	"IC50"	"'='"	"0.45"	"nM"	"9.35"	""	""	"UO_0000065"	"22.65"	"0.41"	"4.27"	"38.15"	"0"	"CHEMBL807904"	"Binding affinity against human Tachykinin receptor 1 expressed in CHO cells was measured by its ability to displace [125I]- Tyr-8 substance P."	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128269"	"1"	"Scientific Literature"	"J Med Chem"	"1995"	"CHEMBL3308072"	""	""	""	"0.45"
"CHEMBL1790623"	""	"None"	"806.97"	"2"	"1.13"	"6a"	"C[C@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O"	"IC50"	"'>'"	"1000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL809501"	"Inhibition of Tachykinin receptor 1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1129787"	"1"	"Scientific Literature"	"J Med Chem"	"1996"	"None"	""	""	""	"1.0"
"CHEMBL23129"	"L-708568"	"None"	"364.45"	"0"	"3.58"	"12"	"CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C)cc(C)c1"	"IC50"	"'='"	"67.0"	"nM"	"7.17"	""	""	"UO_0000065"	"19.68"	"0.36"	"3.59"	"10.08"	"1"	"CHEMBL880850"	"Binding affinity towards cloned neurokinin 1 receptor, based on the displacement of [125I]-labeled substance P"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1127818"	"1"	"Scientific Literature"	"J Med Chem"	"1994"	"None"	""	""	""	"67.0"
"CHEMBL16192"	"CP-96345"	"None"	"412.58"	"1"	"5.08"	"CP-96345"	"COc1ccccc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1"	"IC50"	"'='"	"0.6761"	"nM"	"9.17"	""	""	"UO_0000065"	"22.23"	"0.40"	"4.09"	"37.43"	"1"	"CHEMBL813807"	"Binding affinity was measured against the Tachykinin receptor 1 in human IM-9 cells using [3H]SP as ligand."	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"IM-9"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1131095"	"1"	"Scientific Literature"	"J Med Chem"	"1998"	"CHEMBL3307412"	""	""	""	"9.17"
"CHEMBL283356"	"L-706125"	"None"	"411.59"	"1"	"6.11"	"Merck_BMCL_p1261_95_8b"	"Cc1cc(C)cc(CO[C@H]2C3CCN(CC3)[C@H]2C(c2ccccc2)c2ccccc2)c1"	"IC50"	"'='"	"295.12"	"nM"	"6.53"	""	""	"UO_0000065"	"15.87"	"0.29"	"0.42"	"52.37"	"0"	"CHEMBL813805"	"Binding affinity was measured against the Tachykinin receptor 1 in CHO-expressed hNK1 using [125I]SP."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1131095"	"1"	"Scientific Literature"	"J Med Chem"	"1998"	"None"	""	""	""	"6.53"
"CHEMBL99055"	""	"None"	"500.44"	"2"	"5.06"	"L-741671"	"O=c1[nH]nc(CN2CCC[C@H](OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2c2ccccc2)[nH]1"	"IC50"	"'='"	"0.1"	"nM"	"10.00"	""	""	"UO_0000065"	"19.98"	"0.39"	"4.94"	"13.51"	"0"	"CHEMBL813805"	"Binding affinity was measured against the Tachykinin receptor 1 in CHO-expressed hNK1 using [125I]SP."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1131095"	"1"	"Scientific Literature"	"J Med Chem"	"1998"	"None"	""	""	""	"10.0"
"CHEMBL422931"	""	"None"	"417.39"	"1"	"5.56"	"MOLn"	"FC(F)(F)c1cc(COCC2(c3ccccc3)CCNCC2)cc(C(F)(F)F)c1"	"IC50"	"'='"	"0.955"	"nM"	"9.02"	""	""	"UO_0000065"	"21.61"	"0.42"	"3.46"	"42.43"	"1"	"CHEMBL813805"	"Binding affinity was measured against the Tachykinin receptor 1 in CHO-expressed hNK1 using [125I]SP."	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1131095"	"1"	"Scientific Literature"	"J Med Chem"	"1998"	"None"	""	""	""	"9.02"
"CHEMBL299887"	""	"None"	"494.68"	"1"	"5.73"	"10"	"CCCCCN(CCCCC)C(=O)N1CCN(C(=O)N(c2ccccc2)c2ccccc2)[C@H](CO)C1"	"IC50"	"'='"	"280.0"	"nM"	"6.55"	""	""	"UO_0000065"	"13.25"	"0.25"	"0.82"	"9.73"	"0"	"CHEMBL751900"	"Inhibition of [125I]-Substance P binding to human NK1 receptors in CHO cells"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1127162"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1993"	"CHEMBL3308072"	""	""	""	"280.0"
"CHEMBL277524"	""	"None"	"554.52"	"1"	"5.22"	"1a"	"COc1ccccc1CN[C@H]1C2CC[N+](C)(CC2)[C@H]1C(c1ccccc1)c1ccccc1.[I-]"	"IC50"	"'='"	"12.2"	"nM"	"7.91"	""	""	"UO_0000065"	"18.51"	"0.34"	"2.69"	"37.22"	"0"	"CHEMBL807966"	"Compound was tested in vitro for its Tachykinin receptor 1 affinity by the displacement of [125I]Bolton-Hunter substance p from human IM-9 cells"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"IM-9"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1127285"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1994"	"CHEMBL3307412"	""	""	""	"12.2"
"CHEMBL51893"	""	"None"	"606.63"	"2"	"8.24"	"11 - cis"	"O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@]1(c2ccccc2)CC[C@@H](N2CCC(c3ccc(F)cc3)CC2)CC1"	"IC50"	"'='"	"150.0"	"nM"	"6.82"	""	""	"UO_0000065"	"11.25"	"0.22"	"-1.42"	"21.10"	"0"	"CHEMBL812171"	"Displacement of [125I]-labeled substance P from the cloned Tachykinin receptor 1"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1135169"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2002"	"None"	""	""	""	"150.0"
"CHEMBL16192"	"CP-96345"	"None"	"412.58"	"1"	"5.08"	"1"	"COc1ccccc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1"	"IC50"	"'='"	"0.48"	"nM"	"9.32"	""	""	"UO_0000065"	"22.59"	"0.41"	"4.24"	"38.04"	"1"	"CHEMBL857542"	"Tested in vitro for the binding affinity towards NK1 receptor in human IM-9 cells using [125I]-labeled bolton-hunter substance P as ligand"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"IM-9"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1127444"	"1"	"Scientific Literature"	"J Med Chem"	"1994"	"CHEMBL3307412"	""	""	""	"0.48"
"CHEMBL95561"	""	"None"	"438.62"	"1"	"5.33"	"26"	"COc1ccccc1CNC1C2C3CCC2CN(C3)[C@H]1C(c1ccccc1)c1ccccc1"	"IC50"	"'='"	"2.4"	"nM"	"8.62"	""	""	"UO_0000065"	"19.65"	"0.36"	"3.29"	"35.18"	"0"	"CHEMBL857542"	"Tested in vitro for the binding affinity towards NK1 receptor in human IM-9 cells using [125I]-labeled bolton-hunter substance P as ligand"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"IM-9"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1127444"	"1"	"Scientific Literature"	"J Med Chem"	"1994"	"CHEMBL3307412"	""	""	""	"2.4"
"CHEMBL89385"	""	"None"	"448.18"	"1"	"5.46"	"23"	"O=C(COc1cc(Cl)cc(Cl)c1)N(c1ccc(Cl)c(Cl)c1)C1CCNCC1"	"IC50"	"'='"	"100.0"	"nM"	"7.00"	""	""	"UO_0000065"	"15.62"	"0.35"	"1.54"	"16.84"	"0"	"CHEMBL813804"	"Binding affinity at human Tachykinin receptor 1 expressed in CHO cells by [3H]-substance P displacement."	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1135382"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2002"	"CHEMBL3308072"	""	""	""	"-7.0"
"CHEMBL81986"	""	"None"	"395.40"	"0"	"4.80"	"27"	"Fc1ccc(C2NCCOC23CCC(c2cccc(C(F)(F)F)c2)CO3)cc1"	"IC50"	"'='"	"513.0"	"nM"	"6.29"	""	""	"UO_0000065"	"15.91"	"0.31"	"1.49"	"20.63"	"0"	"CHEMBL807967"	"Displacement of [125I]-labeled substance P from human Tachykinin receptor 1 expressed in CHO cells"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1135315"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2002"	"CHEMBL3308072"	""	""	""	"513.0"
"CHEMBL43044"	""	"None"	"515.61"	"1"	"3.82"	"(R)-26"	"COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(CO)cc1)C(C)=O"	"IC50"	"'='"	"0.43"	"nM"	"9.37"	""	""	"UO_0000065"	"18.17"	"0.34"	"5.55"	"9.02"	"0"	"CHEMBL809493"	"In vitro inhibition of binding of [125I]Bolton-Hunter SP to Tachykinin receptor 1 in human IM-9 cell line"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"IM-9"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1134108"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2001"	"CHEMBL3307412"	""	""	""	"0.43"
"CHEMBL174365"	""	"None"	"462.58"	"1"	"5.75"	"8d"	"COc1ccccc1CN[C@H]1C2CCCN(CC2)[C@H]1C(c1ccc(F)cc1)c1ccc(F)cc1"	"IC50"	"'='"	"310.0"	"nM"	"6.51"	""	""	"UO_0000065"	"14.07"	"0.26"	"0.76"	"26.57"	"0"	"CHEMBL812433"	"Compound was evaluated for the inhibition of binding of [3H]SP in human IM-9 cells"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"IM-9"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1159169"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1993"	"CHEMBL3307412"	""	""	""	"310.0"
"CHEMBL98811"	""	"None"	"516.51"	"2"	"6.05"	"14"	"FC(F)(F)c1cc(CO[C@H]2CCCN(Cc3n[nH]c(S)n3)[C@H]2c2ccccc2)cc(C(F)(F)F)c1"	"IC50"	"'='"	"0.8"	"nM"	"9.10"	""	""	"UO_0000065"	"17.61"	"0.35"	"3.05"	"16.83"	"0"	"CHEMBL807969"	"Displacement of [125 I]-Tyr8 SP from the cloned human Tachykinin receptor 1 expressed in CHO cells"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1129245"	"1"	"Scientific Literature"	"J Med Chem"	"1996"	"CHEMBL3308072"	""	""	""	"0.8"
"CHEMBL346447"	""	"None"	"488.43"	"1"	"5.33"	"17"	"CCN(Cc1n[nH]c(O)n1)[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1"	"IC50"	"'='"	"0.8"	"nM"	"9.10"	""	""	"UO_0000065"	"18.62"	"0.37"	"3.77"	"12.25"	"0"	"CHEMBL751718"	"Affinity towards hNK1 receptor by displacement of [125I]- Substance P from hNK1 receptor expressed in CHO cells"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1130974"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1998"	"CHEMBL3308072"	""	""	""	"0.8"
"CHEMBL431690"	""	"None"	"382.55"	"1"	"5.07"	"15"	"c1ccc(CN[C@H]2C3CCN(CC3)[C@H]2C(c2ccccc2)c2ccccc2)cc1"	"IC50"	"'='"	"0.085"	"nM"	"10.07"	""	""	"UO_0000065"	"26.32"	"0.47"	"5.00"	"65.95"	"0"	"CHEMBL807959"	"Inhibition of binding of [125I]SP to the CHO cell line expressing human Tachykinin receptor 1"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"CHO"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128202"	"1"	"Scientific Literature"	"J Med Chem"	"1995"	"CHEMBL3308072"	""	""	""	"0.000085"
"CHEMBL315435"	""	"None"	"410.61"	"1"	"5.63"	"7h"	"CCc1ccccc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1"	"IC50"	"'='"	"16.7"	"nM"	"7.78"	""	""	"UO_0000065"	"18.94"	"0.34"	"2.15"	"50.93"	"0"	"CHEMBL807965"	"Binding affinity towards Tachykinin receptor 1 in human IM-9 cells using [3H]-substance P as ligand"	"B"	"BAO_0000219"	"cell-based format"	"None"	"None"	"None"	"IM-9"	"None"	""	""	""	"CHEMBL249"	"Neurokinin 1 receptor"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1125478"	"1"	"Scientific Literature"	"J Med Chem"	"1992"	"CHEMBL3307412"	""	""	""	"16.7"
